,variable,value,var_cat,category
4372,CT-TF,468,CT-TF,links
4373,CT-TF,338,CT-TF,links
4374,CT-TF,390,CT-TF,links
4375,CT-TF,378,CT-TF,links
4376,CT-TF,442,CT-TF,links
4377,CT-TF,459,CT-TF,links
4378,CT-TF,405,CT-TF,links
4379,CT-TF,400,CT-TF,links
4380,CT-TF,390,CT-TF,links
4381,CT-TF,441,CT-TF,links
4382,CT-TF,432,CT-TF,links
4383,CT-TF,390,CT-TF,links
4384,CT-TF,459,CT-TF,links
4385,CT-TF,468,CT-TF,links
4386,CT-TF,338,CT-TF,links
4387,CT-TF,338,CT-TF,links
4388,CT-TF,375,CT-TF,links
4389,CT-TF,325,CT-TF,links
4390,CT-TF,400,CT-TF,links
4391,CT-TF,468,CT-TF,links
4392,CT-TF,456,CT-TF,links
4393,CT-TF,364,CT-TF,links
4394,CT-TF,378,CT-TF,links
4395,CT-TF,405,CT-TF,links
4396,CT-TF,378,CT-TF,links
4397,CT-TF,600,CT-TF,links
4398,CT-TF,442,CT-TF,links
4399,CT-TF,390,CT-TF,links
4400,CT-TF,483,CT-TF,links
4401,CT-TF,378,CT-TF,links
4402,CT-TF,308,CT-TF,links
4403,CT-TF,500,CT-TF,links
4404,CT-TF,390,CT-TF,links
4405,CT-TF,390,CT-TF,links
4406,CT-TF,351,CT-TF,links
4407,CT-TF,364,CT-TF,links
4408,CT-TF,442,CT-TF,links
4409,CT-TF,390,CT-TF,links
4410,CT-TF,405,CT-TF,links
4411,CT-TF,351,CT-TF,links
4412,CT-TF,378,CT-TF,links
4413,CT-TF,416,CT-TF,links
4414,CT-TF,520,CT-TF,links
4415,CT-TF,390,CT-TF,links
4416,CT-TF,312,CT-TF,links
4417,CT-TF,364,CT-TF,links
4418,CT-TF,425,CT-TF,links
4419,CT-TF,378,CT-TF,links
4420,CT-TF,297,CT-TF,links
4421,CT-TF,405,CT-TF,links
4422,CT-TF,391,CT-TF,links
4423,CT-TF,405,CT-TF,links
4424,CT-TF,405,CT-TF,links
4425,CT-TF,460,CT-TF,links
4426,CT-TF,364,CT-TF,links
4427,CT-TF,442,CT-TF,links
4428,CT-TF,416,CT-TF,links
4429,CT-TF,441,CT-TF,links
4430,CT-TF,374,CT-TF,links
4431,CT-TF,416,CT-TF,links
4432,CT-TF,390,CT-TF,links
4433,CT-TF,364,CT-TF,links
4434,CT-TF,432,CT-TF,links
4435,CT-TF,308,CT-TF,links
4436,CT-TF,364,CT-TF,links
4437,CT-TF,378,CT-TF,links
4438,CT-TF,378,CT-TF,links
4439,CT-TF,405,CT-TF,links
4440,CT-TF,416,CT-TF,links
4441,CT-TF,416,CT-TF,links
4442,CT-TF,312,CT-TF,links
4443,CT-TF,378,CT-TF,links
4444,CT-TF,336,CT-TF,links
4445,CT-TF,416,CT-TF,links
4446,CT-TF,351,CT-TF,links
4447,CT-TF,364,CT-TF,links
4448,CT-TF,416,CT-TF,links
4449,CT-TF,405,CT-TF,links
4450,CT-TF,525,CT-TF,links
4451,CT-TF,378,CT-TF,links
4452,CT-TF,400,CT-TF,links
4453,CT-TF,475,CT-TF,links
4454,CT-TF,270,CT-TF,links
4455,CT-TF,416,CT-TF,links
4456,CT-TF,378,CT-TF,links
4457,CT-TF,442,CT-TF,links
4458,CT-TF,500,CT-TF,links
4459,CT-TF,416,CT-TF,links
4460,CT-TF,442,CT-TF,links
4461,CT-TF,459,CT-TF,links
4462,CT-TF,351,CT-TF,links
4463,CT-TF,345,CT-TF,links
4464,CT-TF,390,CT-TF,links
4465,CT-TF,338,CT-TF,links
4466,CT-TF,324,CT-TF,links
4467,CT-TF,450,CT-TF,links
4468,CT-TF,350,CT-TF,links
4469,CT-TF,416,CT-TF,links
4470,CT-TF,580,CT-TF,links
4471,CT-TF,416,CT-TF,links
4472,CT-TF,294,CT-TF,links
4473,CT-TF,432,CT-TF,links
4474,CT-TF,456,CT-TF,links
4475,CT-TF,351,CT-TF,links
4476,CT-TF,425,CT-TF,links
4477,CT-TF,378,CT-TF,links
4478,CT-TF,483,CT-TF,links
4479,CT-TF,345,CT-TF,links
4480,CT-TF,364,CT-TF,links
4481,CT-TF,513,CT-TF,links
4482,CT-TF,486,CT-TF,links
4483,CT-TF,324,CT-TF,links
4484,CT-TF,351,CT-TF,links
4485,CT-TF,432,CT-TF,links
4486,CT-TF,552,CT-TF,links
4487,CT-TF,468,CT-TF,links
4488,CT-TF,400,CT-TF,links
4489,CT-TF,378,CT-TF,links
4490,CT-TF,459,CT-TF,links
4491,CT-TF,390,CT-TF,links
4492,CT-TF,312,CT-TF,links
4493,CT-TF,351,CT-TF,links
4494,CT-TF,324,CT-TF,links
4495,CT-TF,364,CT-TF,links
4496,CT-TF,364,CT-TF,links
4497,CT-TF,375,CT-TF,links
4498,CT-TF,312,CT-TF,links
4499,CT-TF,476,CT-TF,links
4500,CT-TF,325,CT-TF,links
4501,CT-TF,468,CT-TF,links
4502,CT-TF,468,CT-TF,links
4503,CT-TF,390,CT-TF,links
4504,CT-TF,324,CT-TF,links
4505,CT-TF,414,CT-TF,links
4506,CT-TF,315,CT-TF,links
4507,CT-TF,525,CT-TF,links
4508,CT-TF,494,CT-TF,links
4509,CT-TF,400,CT-TF,links
4510,CT-TF,364,CT-TF,links
4511,CT-TF,240,CT-TF,links
4512,CT-TF,324,CT-TF,links
4513,CT-TF,338,CT-TF,links
4514,CT-TF,384,CT-TF,links
4515,CT-TF,400,CT-TF,links
4516,CT-TF,400,CT-TF,links
4517,CT-TF,280,CT-TF,links
4518,CT-TF,486,CT-TF,links
4519,CT-TF,400,CT-TF,links
4520,CT-TF,484,CT-TF,links
4521,CT-TF,300,CT-TF,links
4522,CT-TF,364,CT-TF,links
4523,CT-TF,480,CT-TF,links
4524,CT-TF,338,CT-TF,links
4525,CT-TF,399,CT-TF,links
4526,CT-TF,378,CT-TF,links
4527,CT-TF,408,CT-TF,links
4528,CT-TF,323,CT-TF,links
4529,CT-TF,390,CT-TF,links
4530,CT-TF,468,CT-TF,links
4531,CT-TF,425,CT-TF,links
4532,CT-TF,442,CT-TF,links
4533,CT-TF,338,CT-TF,links
4534,CT-TF,364,CT-TF,links
4535,CT-TF,324,CT-TF,links
4536,CT-TF,351,CT-TF,links
4537,CT-TF,416,CT-TF,links
4538,CT-TF,364,CT-TF,links
4539,CT-TF,378,CT-TF,links
4540,CT-TF,450,CT-TF,links
4541,CT-TF,425,CT-TF,links
4542,CT-TF,325,CT-TF,links
4543,CT-TF,396,CT-TF,links
4544,CT-TF,220,CT-TF,links
4545,CT-TF,650,CT-TF,links
4546,CT-TF,350,CT-TF,links
4547,CT-TF,425,CT-TF,links
4548,CT-TF,378,CT-TF,links
4549,CT-TF,324,CT-TF,links
4550,CT-TF,378,CT-TF,links
4551,CT-TF,442,CT-TF,links
4552,CT-TF,460,CT-TF,links
4553,CT-TF,520,CT-TF,links
4554,CT-TF,378,CT-TF,links
4555,CT-TF,380,CT-TF,links
4556,CT-TF,375,CT-TF,links
4557,CT-TF,450,CT-TF,links
4558,CT-TF,405,CT-TF,links
4559,CT-TF,416,CT-TF,links
4560,CT-TF,405,CT-TF,links
4561,CT-TF,432,CT-TF,links
4562,CT-TF,384,CT-TF,links
4563,CT-TF,364,CT-TF,links
4564,CT-TF,400,CT-TF,links
4565,CT-TF,405,CT-TF,links
4566,CT-TF,364,CT-TF,links
4567,CT-TF,494,CT-TF,links
4568,CT-TF,416,CT-TF,links
4569,CT-TF,390,CT-TF,links
4570,CT-TF,432,CT-TF,links
4571,CT-TF,416,CT-TF,links
4572,CT-TF,300,CT-TF,links
4573,CT-TF,432,CT-TF,links
4574,CT-TF,351,CT-TF,links
4575,CT-TF,325,CT-TF,links
4576,CT-TF,390,CT-TF,links
4577,CT-TF,351,CT-TF,links
4578,CT-TF,336,CT-TF,links
4579,CT-TF,504,CT-TF,links
4580,CT-TF,520,CT-TF,links
4581,CT-TF,364,CT-TF,links
4582,CT-TF,414,CT-TF,links
4583,CT-TF,432,CT-TF,links
4584,CT-TF,468,CT-TF,links
4585,CT-TF,408,CT-TF,links
4586,CT-TF,459,CT-TF,links
4587,CT-TF,460,CT-TF,links
4588,CT-TF,390,CT-TF,links
4589,CT-TF,400,CT-TF,links
4590,CT-TF,364,CT-TF,links
4591,CT-TF,364,CT-TF,links
4592,CT-TF,416,CT-TF,links
4593,CT-TF,399,CT-TF,links
4594,CT-TF,375,CT-TF,links
4595,CT-TF,459,CT-TF,links
4596,CT-TF,405,CT-TF,links
4597,CT-TF,468,CT-TF,links
4598,CT-TF,378,CT-TF,links
4599,CT-TF,416,CT-TF,links
4600,CT-TF,416,CT-TF,links
4601,CT-TF,338,CT-TF,links
4602,CT-TF,459,CT-TF,links
4603,CT-TF,102,CT-TF,links
4604,CT-TF,432,CT-TF,links
4605,CT-TF,324,CT-TF,links
4606,CT-TF,338,CT-TF,links
4607,CT-TF,540,CT-TF,links
4608,CT-TF,322,CT-TF,links
4609,CT-TF,360,CT-TF,links
4610,CT-TF,351,CT-TF,links
4611,CT-TF,468,CT-TF,links
4612,CT-TF,312,CT-TF,links
4613,CT-TF,351,CT-TF,links
4614,CT-TF,364,CT-TF,links
4615,CT-TF,459,CT-TF,links
4616,CT-TF,391,CT-TF,links
4617,CT-TF,483,CT-TF,links
4618,CT-TF,351,CT-TF,links
4619,CT-TF,432,CT-TF,links
4620,CT-TF,513,CT-TF,links
4621,CT-TF,494,CT-TF,links
4622,CT-TF,525,CT-TF,links
4623,CT-TF,325,CT-TF,links
4624,CT-TF,405,CT-TF,links
4625,CT-TF,442,CT-TF,links
4626,CT-TF,400,CT-TF,links
4627,CT-TF,378,CT-TF,links
4628,CT-TF,384,CT-TF,links
4629,CT-TF,378,CT-TF,links
4630,CT-TF,364,CT-TF,links
4631,CT-TF,338,CT-TF,links
4632,CT-TF,351,CT-TF,links
4633,CT-TF,350,CT-TF,links
4634,CT-TF,416,CT-TF,links
4635,CT-TF,364,CT-TF,links
4636,CT-TF,378,CT-TF,links
4637,CT-TF,405,CT-TF,links
4638,CT-TF,405,CT-TF,links
4639,CT-TF,546,CT-TF,links
4640,CT-TF,425,CT-TF,links
4641,CT-TF,405,CT-TF,links
4642,CT-TF,400,CT-TF,links
4643,CT-TF,442,CT-TF,links
4644,CT-TF,432,CT-TF,links
4645,CT-TF,414,CT-TF,links
4646,CT-TF,375,CT-TF,links
4647,CT-TF,275,CT-TF,links
4648,CT-TF,486,CT-TF,links
4649,CT-TF,378,CT-TF,links
4650,CT-TF,432,CT-TF,links
4651,CT-TF,324,CT-TF,links
4652,CT-TF,400,CT-TF,links
4653,CT-TF,351,CT-TF,links
4654,CT-TF,325,CT-TF,links
4655,CT-TF,486,CT-TF,links
4656,CT-TF,351,CT-TF,links
4657,CT-TF,390,CT-TF,links
4658,CT-TF,312,CT-TF,links
4659,CT-TF,338,CT-TF,links
4660,CT-TF,432,CT-TF,links
4661,CT-TF,352,CT-TF,links
4662,CT-TF,416,CT-TF,links
4663,CT-TF,432,CT-TF,links
4664,CT-TF,312,CT-TF,links
4665,CT-TF,350,CT-TF,links
4666,CT-TF,405,CT-TF,links
4667,CT-TF,378,CT-TF,links
4668,CT-TF,390,CT-TF,links
4669,CT-TF,442,CT-TF,links
4670,CT-TF,416,CT-TF,links
4671,CT-TF,416,CT-TF,links
4672,CT-TF,416,CT-TF,links
4673,CT-TF,405,CT-TF,links
4674,CT-TF,276,CT-TF,links
4675,CT-TF,416,CT-TF,links
4676,CT-TF,375,CT-TF,links
4677,CT-TF,390,CT-TF,links
4678,CT-TF,336,CT-TF,links
4679,CT-TF,364,CT-TF,links
4680,CT-TF,300,CT-TF,links
4681,CT-TF,450,CT-TF,links
4682,CT-TF,336,CT-TF,links
4683,CT-TF,364,CT-TF,links
4684,CT-TF,475,CT-TF,links
4685,CT-TF,483,CT-TF,links
4686,CT-TF,462,CT-TF,links
4687,CT-TF,350,CT-TF,links
4688,CT-TF,375,CT-TF,links
4689,CT-TF,468,CT-TF,links
4690,CT-TF,342,CT-TF,links
4691,CT-TF,342,CT-TF,links
4692,CT-TF,364,CT-TF,links
4693,CT-TF,378,CT-TF,links
4694,CT-TF,345,CT-TF,links
4695,CT-TF,442,CT-TF,links
4696,CT-TF,375,CT-TF,links
4697,CT-TF,416,CT-TF,links
4698,CT-TF,390,CT-TF,links
4699,CT-TF,312,CT-TF,links
4700,CT-TF,364,CT-TF,links
4701,CT-TF,391,CT-TF,links
4702,CT-TF,400,CT-TF,links
4703,CT-TF,432,CT-TF,links
4704,CT-TF,540,CT-TF,links
4705,CT-TF,360,CT-TF,links
4706,CT-TF,475,CT-TF,links
4707,CT-TF,480,CT-TF,links
4708,CT-TF,391,CT-TF,links
4709,CT-TF,390,CT-TF,links
4710,CT-TF,416,CT-TF,links
4711,CT-TF,546,CT-TF,links
4712,CT-TF,378,CT-TF,links
4713,CT-TF,350,CT-TF,links
4714,CT-TF,375,CT-TF,links
4715,CT-TF,378,CT-TF,links
4716,CT-TF,432,CT-TF,links
4717,CT-TF,378,CT-TF,links
4718,CT-TF,390,CT-TF,links
4719,CT-TF,483,CT-TF,links
4720,CT-TF,540,CT-TF,links
4721,CT-TF,416,CT-TF,links
4722,CT-TF,450,CT-TF,links
4723,CT-TF,442,CT-TF,links
4724,CT-TF,350,CT-TF,links
4725,CT-TF,405,CT-TF,links
4726,CT-TF,375,CT-TF,links
4727,CT-TF,378,CT-TF,links
4728,CT-TF,405,CT-TF,links
4729,CT-TF,378,CT-TF,links
4730,CT-TF,432,CT-TF,links
4731,CT-TF,364,CT-TF,links
4732,CT-TF,450,CT-TF,links
4733,CT-TF,442,CT-TF,links
4734,CT-TF,338,CT-TF,links
4735,CT-TF,468,CT-TF,links
4736,CT-TF,300,CT-TF,links
4737,CT-TF,375,CT-TF,links
4738,CT-TF,350,CT-TF,links
4739,CT-TF,351,CT-TF,links
4740,CT-TF,364,CT-TF,links
4741,CT-TF,432,CT-TF,links
4742,CT-TF,416,CT-TF,links
4743,CT-TF,405,CT-TF,links
4744,CT-TF,400,CT-TF,links
4745,CT-TF,405,CT-TF,links
4746,CT-TF,338,CT-TF,links
4747,CT-TF,405,CT-TF,links
4748,CT-TF,364,CT-TF,links
4749,CT-TF,378,CT-TF,links
4750,CT-TF,500,CT-TF,links
4751,CT-TF,468,CT-TF,links
4752,CT-TF,380,CT-TF,links
4753,CT-TF,390,CT-TF,links
4754,CT-TF,405,CT-TF,links
4755,CT-TF,425,CT-TF,links
4756,CT-TF,336,CT-TF,links
4757,CT-TF,360,CT-TF,links
4758,CT-TF,405,CT-TF,links
4759,CT-TF,312,CT-TF,links
4760,CT-TF,416,CT-TF,links
4761,CT-TF,416,CT-TF,links
4762,CT-TF,416,CT-TF,links
4763,CT-TF,400,CT-TF,links
4764,CT-TF,442,CT-TF,links
4765,CT-TF,350,CT-TF,links
4766,CT-TF,483,CT-TF,links
4767,CT-TF,330,CT-TF,links
4768,CT-TF,312,CT-TF,links
4769,CT-TF,546,CT-TF,links
4770,CT-TF,475,CT-TF,links
4771,CT-TF,364,CT-TF,links
4772,CT-TF,390,CT-TF,links
4773,CT-TF,400,CT-TF,links
4774,CT-TF,390,CT-TF,links
4775,CT-TF,432,CT-TF,links
4776,CT-TF,364,CT-TF,links
4777,CT-TF,462,CT-TF,links
4778,CT-TF,475,CT-TF,links
4779,CT-TF,225,CT-TF,links
4780,CT-TF,390,CT-TF,links
4781,CT-TF,540,CT-TF,links
4782,CT-TF,416,CT-TF,links
4783,CT-TF,442,CT-TF,links
4784,CT-TF,391,CT-TF,links
4785,CT-TF,459,CT-TF,links
4786,CT-TF,324,CT-TF,links
4787,CT-TF,468,CT-TF,links
4788,CT-TF,416,CT-TF,links
4789,CT-TF,408,CT-TF,links
4790,CT-TF,351,CT-TF,links
4791,CT-TF,405,CT-TF,links
4792,CT-TF,550,CT-TF,links
4793,CT-TF,384,CT-TF,links
4794,CT-TF,416,CT-TF,links
4795,CT-TF,360,CT-TF,links
4796,CT-TF,416,CT-TF,links
4797,CT-TF,405,CT-TF,links
4798,CT-TF,486,CT-TF,links
4799,CT-TF,456,CT-TF,links
4800,CT-TF,416,CT-TF,links
4801,CT-TF,378,CT-TF,links
4802,CT-TF,432,CT-TF,links
4803,CT-TF,350,CT-TF,links
4804,CT-TF,494,CT-TF,links
4805,CT-TF,378,CT-TF,links
4806,CT-TF,364,CT-TF,links
4807,CT-TF,338,CT-TF,links
4808,CT-TF,312,CT-TF,links
4809,CT-TF,324,CT-TF,links
4810,CT-TF,312,CT-TF,links
4811,CT-TF,432,CT-TF,links
4812,CT-TF,405,CT-TF,links
4813,CT-TF,486,CT-TF,links
4814,CT-TF,364,CT-TF,links
4815,CT-TF,459,CT-TF,links
4816,CT-TF,480,CT-TF,links
4817,CT-TF,338,CT-TF,links
4818,CT-TF,378,CT-TF,links
4819,CT-TF,396,CT-TF,links
4820,CT-TF,375,CT-TF,links
4821,CT-TF,330,CT-TF,links
4822,CT-TF,416,CT-TF,links
4823,CT-TF,416,CT-TF,links
4824,CT-TF,378,CT-TF,links
4825,CT-TF,378,CT-TF,links
4826,CT-TF,364,CT-TF,links
4827,CT-TF,375,CT-TF,links
4828,CT-TF,351,CT-TF,links
4829,CT-TF,378,CT-TF,links
4830,CT-TF,375,CT-TF,links
4831,CT-TF,378,CT-TF,links
4832,CT-TF,338,CT-TF,links
4833,CT-TF,425,CT-TF,links
4834,CT-TF,405,CT-TF,links
4835,CT-TF,405,CT-TF,links
4836,CT-TF,468,CT-TF,links
4837,CT-TF,459,CT-TF,links
4838,CT-TF,360,CT-TF,links
4839,CT-TF,360,CT-TF,links
4840,CT-TF,442,CT-TF,links
4841,CT-TF,486,CT-TF,links
4842,CT-TF,416,CT-TF,links
4843,CT-TF,378,CT-TF,links
4844,CT-TF,378,CT-TF,links
4845,CT-TF,500,CT-TF,links
4846,CT-TF,390,CT-TF,links
4847,CT-TF,550,CT-TF,links
4848,CT-TF,264,CT-TF,links
4849,CT-TF,378,CT-TF,links
4850,CT-TF,480,CT-TF,links
4851,CT-TF,513,CT-TF,links
4852,CT-TF,598,CT-TF,links
4853,CT-TF,240,CT-TF,links
4854,CT-TF,336,CT-TF,links
4855,CT-TF,416,CT-TF,links
4856,CT-TF,416,CT-TF,links
4857,CT-TF,459,CT-TF,links
4858,CT-TF,442,CT-TF,links
4859,CT-TF,400,CT-TF,links
4860,CT-TF,408,CT-TF,links
4861,CT-TF,416,CT-TF,links
4862,CT-TF,364,CT-TF,links
4863,CT-TF,378,CT-TF,links
4864,CT-TF,468,CT-TF,links
4865,CT-TF,276,CT-TF,links
4866,CT-TF,456,CT-TF,links
4867,CT-TF,450,CT-TF,links
4868,CT-TF,425,CT-TF,links
4869,CT-TF,441,CT-TF,links
4870,CT-TF,378,CT-TF,links
4871,CT-TF,450,CT-TF,links
4872,CT-TF,338,CT-TF,links
4873,CT-TF,312,CT-TF,links
4874,CT-TF,416,CT-TF,links
4875,CT-TF,432,CT-TF,links
4876,CT-TF,195,CT-TF,links
4877,CT-TF,400,CT-TF,links
4878,CT-TF,378,CT-TF,links
4879,CT-TF,594,CT-TF,links
4880,CT-TF,390,CT-TF,links
4881,CT-TF,475,CT-TF,links
4882,CT-TF,442,CT-TF,links
4883,CT-TF,378,CT-TF,links
4884,CT-TF,432,CT-TF,links
4885,CT-TF,147,CT-TF,links
4886,CT-TF,364,CT-TF,links
4887,CT-TF,486,CT-TF,links
4888,CT-TF,459,CT-TF,links
4889,CT-TF,405,CT-TF,links
4890,CT-TF,396,CT-TF,links
4891,CT-TF,390,CT-TF,links
4892,CT-TF,396,CT-TF,links
4893,CT-TF,400,CT-TF,links
4894,CT-TF,405,CT-TF,links
4895,CT-TF,405,CT-TF,links
4896,CT-TF,325,CT-TF,links
4897,CT-TF,220,CT-TF,links
4898,CT-TF,360,CT-TF,links
4899,CT-TF,494,CT-TF,links
4900,CT-TF,432,CT-TF,links
4901,CT-TF,432,CT-TF,links
4902,CT-TF,350,CT-TF,links
4903,CT-TF,250,CT-TF,links
4904,CT-TF,275,CT-TF,links
4905,CT-TF,360,CT-TF,links
4906,CT-TF,378,CT-TF,links
4907,CT-TF,432,CT-TF,links
4908,CT-TF,416,CT-TF,links
4909,CT-TF,520,CT-TF,links
4910,CT-TF,475,CT-TF,links
4911,CT-TF,468,CT-TF,links
4912,CT-TF,400,CT-TF,links
4913,CT-TF,468,CT-TF,links
4914,CT-TF,442,CT-TF,links
4915,CT-TF,475,CT-TF,links
4916,CT-TF,432,CT-TF,links
4917,CT-TF,405,CT-TF,links
4918,CT-TF,351,CT-TF,links
4919,CT-TF,378,CT-TF,links
4920,CT-TF,425,CT-TF,links
4921,CT-TF,400,CT-TF,links
4922,CT-TF,390,CT-TF,links
4923,CT-TF,432,CT-TF,links
4924,CT-TF,416,CT-TF,links
4925,CT-TF,350,CT-TF,links
4926,CT-TF,416,CT-TF,links
4927,CT-TF,442,CT-TF,links
4928,CT-TF,378,CT-TF,links
4929,CT-TF,375,CT-TF,links
4930,CT-TF,364,CT-TF,links
4931,CT-TF,400,CT-TF,links
4932,CT-TF,405,CT-TF,links
4933,CT-TF,400,CT-TF,links
4934,CT-TF,450,CT-TF,links
4935,CT-TF,324,CT-TF,links
4936,CT-TF,322,CT-TF,links
4937,CT-TF,525,CT-TF,links
4938,CT-TF,416,CT-TF,links
4939,CT-TF,378,CT-TF,links
4940,CT-TF,390,CT-TF,links
4941,CT-TF,416,CT-TF,links
4942,CT-TF,418,CT-TF,links
4943,CT-TF,338,CT-TF,links
4944,CT-TF,425,CT-TF,links
4945,CT-TF,432,CT-TF,links
4946,CT-TF,468,CT-TF,links
4947,CT-TF,378,CT-TF,links
4948,CT-TF,390,CT-TF,links
4949,CT-TF,375,CT-TF,links
4950,CT-TF,390,CT-TF,links
4951,CT-TF,390,CT-TF,links
4952,CT-TF,400,CT-TF,links
4953,CT-TF,400,CT-TF,links
4954,CT-TF,345,CT-TF,links
4955,CT-TF,520,CT-TF,links
4956,CT-TF,405,CT-TF,links
4957,CT-TF,378,CT-TF,links
4958,CT-TF,325,CT-TF,links
4959,CT-TF,378,CT-TF,links
4960,CT-TF,391,CT-TF,links
4961,CT-TF,364,CT-TF,links
4962,CT-TF,425,CT-TF,links
4963,CT-TF,546,CT-TF,links
4964,CT-TF,494,CT-TF,links
4965,CT-TF,408,CT-TF,links
4966,CT-TF,400,CT-TF,links
4967,CT-TF,414,CT-TF,links
4968,CT-TF,300,CT-TF,links
4969,CT-TF,432,CT-TF,links
4970,CT-TF,425,CT-TF,links
4971,CT-TF,414,CT-TF,links
4972,CT-TF,364,CT-TF,links
4973,CT-TF,390,CT-TF,links
4974,CT-TF,468,CT-TF,links
4975,CT-TF,364,CT-TF,links
4976,CT-TF,280,CT-TF,links
4977,CT-TF,460,CT-TF,links
4978,CT-TF,325,CT-TF,links
4979,CT-TF,459,CT-TF,links
4980,CT-TF,350,CT-TF,links
4981,CT-TF,405,CT-TF,links
4982,CT-TF,378,CT-TF,links
4983,CT-TF,416,CT-TF,links
4984,CT-TF,345,CT-TF,links
4985,CT-TF,432,CT-TF,links
4986,CT-TF,384,CT-TF,links
4987,CT-TF,468,CT-TF,links
4988,CT-TF,390,CT-TF,links
4989,CT-TF,324,CT-TF,links
4990,CT-TF,414,CT-TF,links
4991,CT-TF,300,CT-TF,links
4992,CT-TF,400,CT-TF,links
4993,CT-TF,375,CT-TF,links
4994,CT-TF,416,CT-TF,links
4995,CT-TF,450,CT-TF,links
4996,CT-TF,378,CT-TF,links
4997,CT-TF,416,CT-TF,links
4998,CT-TF,425,CT-TF,links
4999,CT-TF,486,CT-TF,links
5000,CT-TF,350,CT-TF,links
5001,CT-TF,312,CT-TF,links
5002,CT-TF,324,CT-TF,links
5003,CT-TF,405,CT-TF,links
5004,CT-TF,400,CT-TF,links
5005,CT-TF,312,CT-TF,links
5006,CT-TF,432,CT-TF,links
5007,CT-TF,450,CT-TF,links
5008,CT-TF,405,CT-TF,links
5009,CT-TF,264,CT-TF,links
5010,CT-TF,486,CT-TF,links
5011,CT-TF,351,CT-TF,links
5012,CT-TF,378,CT-TF,links
5013,CT-TF,494,CT-TF,links
5014,CT-TF,468,CT-TF,links
5015,CT-TF,405,CT-TF,links
5016,CT-TF,405,CT-TF,links
5017,CT-TF,350,CT-TF,links
5018,CT-TF,405,CT-TF,links
5019,CT-TF,375,CT-TF,links
5020,CT-TF,352,CT-TF,links
5021,CT-TF,345,CT-TF,links
5022,CT-TF,384,CT-TF,links
5023,CT-TF,552,CT-TF,links
5024,CT-TF,475,CT-TF,links
5025,CT-TF,432,CT-TF,links
5026,CT-TF,351,CT-TF,links
5027,CT-TF,360,CT-TF,links
5028,CT-TF,286,CT-TF,links
5029,CT-TF,432,CT-TF,links
5030,CT-TF,351,CT-TF,links
5031,CT-TF,338,CT-TF,links
5032,CT-TF,432,CT-TF,links
5033,CT-TF,375,CT-TF,links
5034,CT-TF,338,CT-TF,links
5035,CT-TF,390,CT-TF,links
5036,CT-TF,405,CT-TF,links
5037,CT-TF,475,CT-TF,links
5038,CT-TF,384,CT-TF,links
5039,CT-TF,390,CT-TF,links
5040,CT-TF,340,CT-TF,links
5041,CT-TF,416,CT-TF,links
5042,CT-TF,416,CT-TF,links
5043,CT-TF,364,CT-TF,links
5044,CT-TF,364,CT-TF,links
5045,CT-TF,364,CT-TF,links
5046,CT-TF,405,CT-TF,links
5047,CT-TF,420,CT-TF,links
5048,CT-TF,390,CT-TF,links
5049,CT-TF,432,CT-TF,links
5050,CT-TF,378,CT-TF,links
5051,CT-TF,500,CT-TF,links
5052,CT-TF,416,CT-TF,links
5053,CT-TF,396,CT-TF,links
5054,CT-TF,324,CT-TF,links
5055,CT-TF,400,CT-TF,links
5056,CT-TF,442,CT-TF,links
5057,CT-TF,288,CT-TF,links
5058,CT-TF,432,CT-TF,links
5059,CT-TF,416,CT-TF,links
5060,CT-TF,494,CT-TF,links
5061,CT-TF,442,CT-TF,links
5062,CT-TF,324,CT-TF,links
5063,CT-TF,364,CT-TF,links
5064,CT-TF,540,CT-TF,links
5065,CT-TF,351,CT-TF,links
5066,CT-TF,325,CT-TF,links
5067,CT-TF,297,CT-TF,links
5068,CT-TF,513,CT-TF,links
5069,CT-TF,325,CT-TF,links
5070,CT-TF,390,CT-TF,links
5071,CT-TF,360,CT-TF,links
5072,CT-TF,400,CT-TF,links
5073,CT-TF,324,CT-TF,links
5074,CT-TF,405,CT-TF,links
5075,CT-TF,405,CT-TF,links
5076,CT-TF,528,CT-TF,links
5077,CT-TF,459,CT-TF,links
5078,CT-TF,400,CT-TF,links
5079,CT-TF,294,CT-TF,links
5080,CT-TF,312,CT-TF,links
5081,CT-TF,286,CT-TF,links
5082,CT-TF,390,CT-TF,links
5083,CT-TF,360,CT-TF,links
5084,CT-TF,405,CT-TF,links
5085,CT-TF,364,CT-TF,links
5086,CT-TF,380,CT-TF,links
5087,CT-TF,351,CT-TF,links
5088,CT-TF,168,CT-TF,links
5089,CT-TF,270,CT-TF,links
5090,CT-TF,468,CT-TF,links
5091,CT-TF,405,CT-TF,links
5092,CT-TF,480,CT-TF,links
5093,CT-TF,500,CT-TF,links
5094,CT-TF,364,CT-TF,links
5095,CT-TF,364,CT-TF,links
5096,CT-TF,368,CT-TF,links
5097,CT-TF,275,CT-TF,links
5098,CT-TF,375,CT-TF,links
5099,CT-TF,338,CT-TF,links
5100,CT-TF,390,CT-TF,links
5101,CT-TF,390,CT-TF,links
5102,CT-TF,351,CT-TF,links
5103,CT-TF,520,CT-TF,links
5104,CT-TF,396,CT-TF,links
5105,CT-TF,400,CT-TF,links
5106,CT-TF,260,CT-TF,links
5107,CT-TF,525,CT-TF,links
